OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Sorvasranta;628871;6846654;Punkaharju;907;19610101;1961;01;01;3625000;6845000;-2.3;-1.3;-3.8;4;220;-999
Sorvasranta;628871;6846654;Punkaharju;907;19610102;1961;01;02;3625000;6845000;-1.8;-0.8;-2;2;204;5.39
Sorvasranta;628871;6846654;Punkaharju;907;19610103;1961;01;03;3625000;6845000;-3.1;-1.6;-4.7;0;236;4.68
Sorvasranta;628871;6846654;Punkaharju;907;19610104;1961;01;04;3625000;6845000;-1.9;-1;-4.2;0;246;4.93
Sorvasranta;628871;6846654;Punkaharju;907;19610105;1961;01;05;3625000;6845000;0.2;0.8;-1;1;251;6.18
Sorvasranta;628871;6846654;Punkaharju;907;19610106;1961;01;06;3625000;6845000;0;1.8;-0.1;6;254;6.1
Sorvasranta;628871;6846654;Punkaharju;907;19610107;1961;01;07;3625000;6845000;-1.1;0.3;-3;0;272;5.22
Sorvasranta;628871;6846654;Punkaharju;907;19610108;1961;01;08;3625000;6845000;-0.8;-0.4;-1.2;1;264;5.53
Sorvasranta;628871;6846654;Punkaharju;907;19610109;1961;01;09;3625000;6845000;-2.7;-0.6;-3.2;6;274;5.05
Sorvasranta;628871;6846654;Punkaharju;907;19610110;1961;01;10;3625000;6845000;-8.1;-2.9;-17.9;1;406;2.51
Sorvasranta;628871;6846654;Punkaharju;907;19610111;1961;01;11;3625000;6845000;-2.2;0.5;-12;4;313;5.52
Sorvasranta;628871;6846654;Punkaharju;907;19610112;1961;01;12;3625000;6845000;-2.7;-0.1;-6;0;296;4.9
Sorvasranta;628871;6846654;Punkaharju;907;19610113;1961;01;13;3625000;6845000;-3.4;-1;-7.7;6;330;4.55
Sorvasranta;628871;6846654;Punkaharju;907;19610114;1961;01;14;3625000;6845000;-2;-1.3;-3.1;0;301;4.94
Sorvasranta;628871;6846654;Punkaharju;907;19610115;1961;01;15;3625000;6845000;-3.1;-0.3;-2.6;4;376;4.84
Sorvasranta;628871;6846654;Punkaharju;907;19610116;1961;01;16;3625000;6845000;-11.7;-1.7;-15.5;0;603;2.19
Sorvasranta;628871;6846654;Punkaharju;907;19610117;1961;01;17;3625000;6845000;-19.4;-15.2;-26.3;0;587;0.91
Sorvasranta;628871;6846654;Punkaharju;907;19610118;1961;01;18;3625000;6845000;-11.7;-6.6;-27;0;360;2.23
Sorvasranta;628871;6846654;Punkaharju;907;19610119;1961;01;19;3625000;6845000;-6.1;-5;-7.1;0;358;3.81
Sorvasranta;628871;6846654;Punkaharju;907;19610120;1961;01;20;3625000;6845000;-5.7;-5.1;-6.3;0;480;3.9
Sorvasranta;628871;6846654;Punkaharju;907;19610121;1961;01;21;3625000;6845000;-8.4;-5.4;-10.1;0;439;3.1
Sorvasranta;628871;6846654;Punkaharju;907;19610122;1961;01;22;3625000;6845000;-15.8;-8.8;-23.1;0;742;1.57
Sorvasranta;628871;6846654;Punkaharju;907;19610123;1961;01;23;3625000;6845000;-10.7;-7.4;-18.9;0;668;2.77
Sorvasranta;628871;6846654;Punkaharju;907;19610124;1961;01;24;3625000;6845000;-13.5;-8.2;-16.5;0;798;1.66
Sorvasranta;628871;6846654;Punkaharju;907;19610125;1961;01;25;3625000;6845000;-12.9;-10.7;-17.8;0;588;2.03
Sorvasranta;628871;6846654;Punkaharju;907;19610126;1961;01;26;3625000;6845000;-8.6;-7.7;-11.4;0;673;2.65
Sorvasranta;628871;6846654;Punkaharju;907;19610127;1961;01;27;3625000;6845000;-5.4;-3.8;-8.4;1;642;3.75
Sorvasranta;628871;6846654;Punkaharju;907;19610128;1961;01;28;3625000;6845000;-3.2;-0.8;-5.7;2;537;4.61
Sorvasranta;628871;6846654;Punkaharju;907;19610129;1961;01;29;3625000;6845000;-1;-0.6;-3;1;575;4.88
Sorvasranta;628871;6846654;Punkaharju;907;19610130;1961;01;30;3625000;6845000;0.5;1.6;-2;10;556;6.24
Sorvasranta;628871;6846654;Punkaharju;907;19610131;1961;01;31;3625000;6845000;-0.5;1.4;-2.6;1;533;5.73
Sorvasranta;628871;6846654;Punkaharju;907;19610201;1961;02;01;3625000;6845000;-5.7;-2.2;-6.8;2;547;3.63
Sorvasranta;628871;6846654;Punkaharju;907;19610202;1961;02;02;3625000;6845000;-3;-0.6;-6.8;2;758;4.72
Sorvasranta;628871;6846654;Punkaharju;907;19610203;1961;02;03;3625000;6845000;-0.7;0.2;-1;1;589;5.84
Sorvasranta;628871;6846654;Punkaharju;907;19610204;1961;02;04;3625000;6845000;-2.3;-0.4;-3.8;10;821;5
Sorvasranta;628871;6846654;Punkaharju;907;19610205;1961;02;05;3625000;6845000;-6.4;-3.2;-6.8;1;826;3.5
Sorvasranta;628871;6846654;Punkaharju;907;19610206;1961;02;06;3625000;6845000;-10.5;-6.4;-16.8;0;1618;1.99
Sorvasranta;628871;6846654;Punkaharju;907;19610207;1961;02;07;3625000;6845000;-5.4;-2.8;-14.2;0;660;3.82
Sorvasranta;628871;6846654;Punkaharju;907;19610208;1961;02;08;3625000;6845000;-2.3;-0.2;-4.5;1;725;4.78
Sorvasranta;628871;6846654;Punkaharju;907;19610209;1961;02;09;3625000;6845000;-2.2;0.1;-3.6;2;1567;4.48
Sorvasranta;628871;6846654;Punkaharju;907;19610210;1961;02;10;3625000;6845000;-5.7;-3.1;-6.9;0;1449;3.1
Sorvasranta;628871;6846654;Punkaharju;907;19610211;1961;02;11;3625000;6845000;-3.9;-0.2;-11;1;769;4.28
Sorvasranta;628871;6846654;Punkaharju;907;19610212;1961;02;12;3625000;6845000;-0.4;0.5;-0.8;0;640;5.89
Sorvasranta;628871;6846654;Punkaharju;907;19610213;1961;02;13;3625000;6845000;-4.5;-0.2;-9.8;0;1470;3.72
Sorvasranta;628871;6846654;Punkaharju;907;19610214;1961;02;14;3625000;6845000;-2.8;0.8;-15.5;4;909;4.68
Sorvasranta;628871;6846654;Punkaharju;907;19610215;1961;02;15;3625000;6845000;-0.3;2.8;-1.9;0;1751;5.15
Sorvasranta;628871;6846654;Punkaharju;907;19610216;1961;02;16;3625000;6845000;-2.8;-0.4;-9.6;0;1107;4.1
Sorvasranta;628871;6846654;Punkaharju;907;19610217;1961;02;17;3625000;6845000;1.2;2.4;-0.5;0;890;5.95
Sorvasranta;628871;6846654;Punkaharju;907;19610218;1961;02;18;3625000;6845000;2.8;6.3;1.3;0;1754;6.22
Sorvasranta;628871;6846654;Punkaharju;907;19610219;1961;02;19;3625000;6845000;0.2;3.4;-2.4;0;1682;5.28
Sorvasranta;628871;6846654;Punkaharju;907;19610220;1961;02;20;3625000;6845000;0.3;2.6;-4.3;0;1063;5.32
Sorvasranta;628871;6846654;Punkaharju;907;19610221;1961;02;21;3625000;6845000;1;4.7;-0.6;0;1585;5.76
Sorvasranta;628871;6846654;Punkaharju;907;19610222;1961;02;22;3625000;6845000;1.2;4.4;-2.3;0;2159;4.67
Sorvasranta;628871;6846654;Punkaharju;907;19610223;1961;02;23;3625000;6845000;1.2;4.6;-0.5;0;2781;5.15
Sorvasranta;628871;6846654;Punkaharju;907;19610224;1961;02;24;3625000;6845000;0.2;2;-2.9;0;1583;5.33
Sorvasranta;628871;6846654;Punkaharju;907;19610225;1961;02;25;3625000;6845000;0.6;2.4;-0.6;0;1647;5.54
Sorvasranta;628871;6846654;Punkaharju;907;19610226;1961;02;26;3625000;6845000;0.2;1.8;-1.9;0;1715;5.45
Sorvasranta;628871;6846654;Punkaharju;907;19610227;1961;02;27;3625000;6845000;0.4;1;-0.6;5;1505;5.75
Sorvasranta;628871;6846654;Punkaharju;907;19610228;1961;02;28;3625000;6845000;1.7;4;0.1;0;2654;5.98
Sorvasranta;628871;6846654;Punkaharju;907;19610301;1961;03;01;3625000;6845000;-1.2;1.3;-2.4;0;806;5.07
Sorvasranta;628871;6846654;Punkaharju;907;19610302;1961;03;02;3625000;6845000;-0.8;0.7;-2.2;0;1667;5.58
Sorvasranta;628871;6846654;Punkaharju;907;19610303;1961;03;03;3625000;6845000;0.9;2.9;-0.7;0;2026;5.34
Sorvasranta;628871;6846654;Punkaharju;907;19610304;1961;03;04;3625000;6845000;1.3;2;0.1;1;1310;6.18
Sorvasranta;628871;6846654;Punkaharju;907;19610305;1961;03;05;3625000;6845000;2.2;5.3;0;0;2894;5.77
Sorvasranta;628871;6846654;Punkaharju;907;19610306;1961;03;06;3625000;6845000;3.9;7.3;0.2;0;1678;6.06
Sorvasranta;628871;6846654;Punkaharju;907;19610307;1961;03;07;3625000;6845000;1.6;4.8;-1.7;0;2746;5.16
Sorvasranta;628871;6846654;Punkaharju;907;19610308;1961;03;08;3625000;6845000;-2.5;-0.9;-5;0;4799;2.96
Sorvasranta;628871;6846654;Punkaharju;907;19610309;1961;03;09;3625000;6845000;1.2;5;-3.2;0;2727;5.76
Sorvasranta;628871;6846654;Punkaharju;907;19610310;1961;03;10;3625000;6845000;3;5.4;1;1;2421;5.23
Sorvasranta;628871;6846654;Punkaharju;907;19610311;1961;03;11;3625000;6845000;1.1;2.6;-0.5;1;1865;5.83
Sorvasranta;628871;6846654;Punkaharju;907;19610312;1961;03;12;3625000;6845000;0.6;3.5;-1.9;0;1727;4.82
Sorvasranta;628871;6846654;Punkaharju;907;19610313;1961;03;13;3625000;6845000;-1.1;1;-4.2;1;1260;4.7
Sorvasranta;628871;6846654;Punkaharju;907;19610314;1961;03;14;3625000;6845000;-1.4;0.2;-4.7;1;1769;4.17
Sorvasranta;628871;6846654;Punkaharju;907;19610315;1961;03;15;3625000;6845000;-2;0.3;-4.2;3;1099;4.95
Sorvasranta;628871;6846654;Punkaharju;907;19610316;1961;03;16;3625000;6845000;-3.4;-0.9;-6.6;0;4538;3.29
Sorvasranta;628871;6846654;Punkaharju;907;19610317;1961;03;17;3625000;6845000;-5.7;-0.9;-13.7;0;3415;2.83
Sorvasranta;628871;6846654;Punkaharju;907;19610318;1961;03;18;3625000;6845000;-0.7;0.8;-3.9;13;1818;5.68
Sorvasranta;628871;6846654;Punkaharju;907;19610319;1961;03;19;3625000;6845000;-5.9;0.3;-8.1;0;2208;2.85
Sorvasranta;628871;6846654;Punkaharju;907;19610320;1961;03;20;3625000;6845000;-9.9;-3.9;-14.7;0;6544;2.29
Sorvasranta;628871;6846654;Punkaharju;907;19610321;1961;03;21;3625000;6845000;-12.3;-2.9;-22.1;0;6489;2.04
Sorvasranta;628871;6846654;Punkaharju;907;19610322;1961;03;22;3625000;6845000;-9.5;-0.1;-19.4;0;7036;2.14
Sorvasranta;628871;6846654;Punkaharju;907;19610323;1961;03;23;3625000;6845000;-2.5;3.7;-11;3;1949;4.44
Sorvasranta;628871;6846654;Punkaharju;907;19610324;1961;03;24;3625000;6845000;-0.3;2.5;-2.8;0;3787;4.2
Sorvasranta;628871;6846654;Punkaharju;907;19610325;1961;03;25;3625000;6845000;-2.5;0.3;-5.4;0;3500;3.49
Sorvasranta;628871;6846654;Punkaharju;907;19610326;1961;03;26;3625000;6845000;-2.3;2.6;-10.3;7;2533;5.04
Sorvasranta;628871;6846654;Punkaharju;907;19610327;1961;03;27;3625000;6845000;-0.2;2.4;-2.1;2;3559;4.84
Sorvasranta;628871;6846654;Punkaharju;907;19610328;1961;03;28;3625000;6845000;-1.2;1.8;-3.1;0;2810;3.99
Sorvasranta;628871;6846654;Punkaharju;907;19610329;1961;03;29;3625000;6845000;-3.5;-0.1;-6.6;0;4587;2.88
Sorvasranta;628871;6846654;Punkaharju;907;19610330;1961;03;30;3625000;6845000;-4.2;-0.7;-13.6;18;2305;4.14
Sorvasranta;628871;6846654;Punkaharju;907;19610331;1961;03;31;3625000;6845000;-3.1;-0.3;-4.7;2;2383;4.19
Sorvasranta;628871;6846654;Punkaharju;907;19610401;1961;04;01;3625000;6845000;-6.5;1.1;-15.6;0;8918;3.01
Sorvasranta;628871;6846654;Punkaharju;907;19610402;1961;04;02;3625000;6845000;-5;1.1;-12.9;0;7285;3.1
Sorvasranta;628871;6846654;Punkaharju;907;19610403;1961;04;03;3625000;6845000;-4;2.5;-10.5;0;8201;3.35
Sorvasranta;628871;6846654;Punkaharju;907;19610404;1961;04;04;3625000;6845000;-5.4;2;-13.9;0;6352;3.49
Sorvasranta;628871;6846654;Punkaharju;907;19610405;1961;04;05;3625000;6845000;-4;4.5;-14.6;0;9475;3.59
Sorvasranta;628871;6846654;Punkaharju;907;19610406;1961;04;06;3625000;6845000;-1.4;0.9;-5.8;0;3714;5.25
Sorvasranta;628871;6846654;Punkaharju;907;19610407;1961;04;07;3625000;6845000;-0.4;2.6;-3.7;5;2086;5.61
Sorvasranta;628871;6846654;Punkaharju;907;19610408;1961;04;08;3625000;6845000;-0.2;2.9;-1.5;0;3781;5.41
Sorvasranta;628871;6846654;Punkaharju;907;19610409;1961;04;09;3625000;6845000;-1.4;3.6;-6;0;7624;3.85
Sorvasranta;628871;6846654;Punkaharju;907;19610410;1961;04;10;3625000;6845000;-2.7;0.9;-6.2;0;7422;2.79
Sorvasranta;628871;6846654;Punkaharju;907;19610411;1961;04;11;3625000;6845000;-4.4;0.6;-12;0;10356;2.47
Sorvasranta;628871;6846654;Punkaharju;907;19610412;1961;04;12;3625000;6845000;-4.7;0.7;-11;0;8341;2.86
Sorvasranta;628871;6846654;Punkaharju;907;19610413;1961;04;13;3625000;6845000;-4.1;1.6;-13;0;8683;2.68
Sorvasranta;628871;6846654;Punkaharju;907;19610414;1961;04;14;3625000;6845000;-2;2.3;-10.6;2;4823;4.3
Sorvasranta;628871;6846654;Punkaharju;907;19610415;1961;04;15;3625000;6845000;2;3.8;0.1;2;2236;6.69
Sorvasranta;628871;6846654;Punkaharju;907;19610416;1961;04;16;3625000;6845000;3.7;8.3;0.7;0;5172;6.33
Sorvasranta;628871;6846654;Punkaharju;907;19610417;1961;04;17;3625000;6845000;4;9;-1.1;0;10714;4.75
Sorvasranta;628871;6846654;Punkaharju;907;19610418;1961;04;18;3625000;6845000;5.7;10.6;-1.5;0;11604;5.06
Sorvasranta;628871;6846654;Punkaharju;907;19610419;1961;04;19;3625000;6845000;3.3;7.8;-1.8;0;7486;4.65
Sorvasranta;628871;6846654;Punkaharju;907;19610420;1961;04;20;3625000;6845000;-0.3;2.6;-1.7;0;8590;3.83
Sorvasranta;628871;6846654;Punkaharju;907;19610421;1961;04;21;3625000;6845000;0.4;4.7;-4.6;0;10140;3.73
Sorvasranta;628871;6846654;Punkaharju;907;19610422;1961;04;22;3625000;6845000;1.4;4.8;-1.6;0;8931;4.28
Sorvasranta;628871;6846654;Punkaharju;907;19610423;1961;04;23;3625000;6845000;3.4;10.3;-4.8;0;12562;4.14
Sorvasranta;628871;6846654;Punkaharju;907;19610424;1961;04;24;3625000;6845000;2.9;8;-4.6;0;9285;4.73
Sorvasranta;628871;6846654;Punkaharju;907;19610425;1961;04;25;3625000;6845000;7.2;15.3;-1.1;0;7835;6.21
Sorvasranta;628871;6846654;Punkaharju;907;19610426;1961;04;26;3625000;6845000;10.2;16.1;0.5;0;12874;6.4
Sorvasranta;628871;6846654;Punkaharju;907;19610427;1961;04;27;3625000;6845000;6.3;12.2;1.4;0;7685;5.67
Sorvasranta;628871;6846654;Punkaharju;907;19610428;1961;04;28;3625000;6845000;-1;1.8;-3.8;0;9331;3.18
Sorvasranta;628871;6846654;Punkaharju;907;19610429;1961;04;29;3625000;6845000;-1.1;3.1;-9.1;0;9312;3.79
Sorvasranta;628871;6846654;Punkaharju;907;19610430;1961;04;30;3625000;6845000;0.5;3.4;-1.2;0;3380;4.58
Sorvasranta;628871;6846654;Punkaharju;907;19610501;1961;05;01;3625000;6845000;0.4;5.8;-6.1;0;6381;3.92
Sorvasranta;628871;6846654;Punkaharju;907;19610502;1961;05;02;3625000;6845000;4.4;9.8;-2.6;0;9145;4.56
Sorvasranta;628871;6846654;Punkaharju;907;19610503;1961;05;03;3625000;6845000;7.8;13.6;3.6;0;9030;5.41
Sorvasranta;628871;6846654;Punkaharju;907;19610504;1961;05;04;3625000;6845000;7.9;14.9;-1.9;0;11811;5.58
Sorvasranta;628871;6846654;Punkaharju;907;19610505;1961;05;05;3625000;6845000;5.8;10.5;2.4;2;5751;7.49
Sorvasranta;628871;6846654;Punkaharju;907;19610506;1961;05;06;3625000;6845000;4.7;9.2;0.2;3;3639;9.15
Sorvasranta;628871;6846654;Punkaharju;907;19610507;1961;05;07;3625000;6845000;8.8;12.3;6.9;0;6616;9.49
Sorvasranta;628871;6846654;Punkaharju;907;19610508;1961;05;08;3625000;6845000;9.6;15.6;5.1;7;9498;8.51
Sorvasranta;628871;6846654;Punkaharju;907;19610509;1961;05;09;3625000;6845000;8.1;11.5;6;0;3609;8.14
Sorvasranta;628871;6846654;Punkaharju;907;19610510;1961;05;10;3625000;6845000;5.9;11.9;-0.6;0;8259;7.78
Sorvasranta;628871;6846654;Punkaharju;907;19610511;1961;05;11;3625000;6845000;7;12;3.6;0;10044;8.08
Sorvasranta;628871;6846654;Punkaharju;907;19610512;1961;05;12;3625000;6845000;3.8;9;2.4;1;4892;6.83
Sorvasranta;628871;6846654;Punkaharju;907;19610513;1961;05;13;3625000;6845000;5.3;8.9;2.2;5;7235;8.34
Sorvasranta;628871;6846654;Punkaharju;907;19610514;1961;05;14;3625000;6845000;6.7;10.9;4.4;0;5614;8.52
Sorvasranta;628871;6846654;Punkaharju;907;19610515;1961;05;15;3625000;6845000;7.9;11.5;5.3;0;4457;9.03
Sorvasranta;628871;6846654;Punkaharju;907;19610516;1961;05;16;3625000;6845000;8.4;12.3;5.9;0;9547;7.95
Sorvasranta;628871;6846654;Punkaharju;907;19610517;1961;05;17;3625000;6845000;5.8;9.6;3.1;0;11501;5.01
Sorvasranta;628871;6846654;Punkaharju;907;19610518;1961;05;18;3625000;6845000;6.3;10.6;-0.2;1;10801;5.41
Sorvasranta;628871;6846654;Punkaharju;907;19610519;1961;05;19;3625000;6845000;4.7;8.8;3.3;1;432;7.46
Sorvasranta;628871;6846654;Punkaharju;907;19610520;1961;05;20;3625000;6845000;7.5;12.4;3.9;5;4199;8.85
Sorvasranta;628871;6846654;Punkaharju;907;19610521;1961;05;21;3625000;6845000;7.8;9.9;6.6;2;5847;9.19
Sorvasranta;628871;6846654;Punkaharju;907;19610522;1961;05;22;3625000;6845000;5.1;8.3;2.7;0;3002;6.62
Sorvasranta;628871;6846654;Punkaharju;907;19610523;1961;05;23;3625000;6845000;8.9;13.8;2.1;0;9580;6.67
Sorvasranta;628871;6846654;Punkaharju;907;19610524;1961;05;24;3625000;6845000;10.2;14.3;4.7;0;7049;7.86
Sorvasranta;628871;6846654;Punkaharju;907;19610525;1961;05;25;3625000;6845000;12.4;16.9;9.1;0;10771;8.14
Sorvasranta;628871;6846654;Punkaharju;907;19610526;1961;05;26;3625000;6845000;13;18.2;7.4;0;15211;6.57
Sorvasranta;628871;6846654;Punkaharju;907;19610527;1961;05;27;3625000;6845000;13.9;20.3;4.3;0;16414;7.9
Sorvasranta;628871;6846654;Punkaharju;907;19610528;1961;05;28;3625000;6845000;15.3;22.7;6.1;0;21595;9.03
Sorvasranta;628871;6846654;Punkaharju;907;19610529;1961;05;29;3625000;6845000;18.8;25.5;10.3;0;15910;11.06
Sorvasranta;628871;6846654;Punkaharju;907;19610530;1961;05;30;3625000;6845000;18.6;26.5;9.8;0;10712;12.68
Sorvasranta;628871;6846654;Punkaharju;907;19610531;1961;05;31;3625000;6845000;19.5;26.3;12.8;0;15558;11.3
Sorvasranta;628871;6846654;Punkaharju;907;19610601;1961;06;01;3625000;6845000;19.9;26.3;12.7;0;17768;11.44
Sorvasranta;628871;6846654;Punkaharju;907;19610602;1961;06;02;3625000;6845000;19.6;25;13.8;0;15623;10.53
Sorvasranta;628871;6846654;Punkaharju;907;19610603;1961;06;03;3625000;6845000;18.7;23.8;10.7;0;20349;8.14
Sorvasranta;628871;6846654;Punkaharju;907;19610604;1961;06;04;3625000;6845000;18.5;24.8;9.6;0;15274;9.87
Sorvasranta;628871;6846654;Punkaharju;907;19610605;1961;06;05;3625000;6845000;20.4;27.4;9.4;0;16893;11.13
Sorvasranta;628871;6846654;Punkaharju;907;19610606;1961;06;06;3625000;6845000;21.4;27.8;12.6;0;15372;12.41
Sorvasranta;628871;6846654;Punkaharju;907;19610607;1961;06;07;3625000;6845000;20.5;27.8;12.8;0;14312;13.16
Sorvasranta;628871;6846654;Punkaharju;907;19610608;1961;06;08;3625000;6845000;19.2;26;12.6;6;13311;13.54
Sorvasranta;628871;6846654;Punkaharju;907;19610609;1961;06;09;3625000;6845000;16.6;19.8;14;1;6832;16.61
Sorvasranta;628871;6846654;Punkaharju;907;19610610;1961;06;10;3625000;6845000;19.6;25.4;14.4;0;10749;16
Sorvasranta;628871;6846654;Punkaharju;907;19610611;1961;06;11;3625000;6845000;20.8;25.9;15.3;1;16876;14.56
Sorvasranta;628871;6846654;Punkaharju;907;19610612;1961;06;12;3625000;6845000;19.1;24.2;15.2;6;11754;15.97
Sorvasranta;628871;6846654;Punkaharju;907;19610613;1961;06;13;3625000;6845000;17.4;24;14.4;7;15271;17.19
Sorvasranta;628871;6846654;Punkaharju;907;19610614;1961;06;14;3625000;6845000;18.4;24.1;12.3;5;11531;17.18
Sorvasranta;628871;6846654;Punkaharju;907;19610615;1961;06;15;3625000;6845000;19.5;24.3;14.8;0;16715;17.67
Sorvasranta;628871;6846654;Punkaharju;907;19610616;1961;06;16;3625000;6845000;17.9;21.7;15.8;0;6263;16.52
Sorvasranta;628871;6846654;Punkaharju;907;19610617;1961;06;17;3625000;6845000;18.2;23.3;11.8;0;16353;13.75
Sorvasranta;628871;6846654;Punkaharju;907;19610618;1961;06;18;3625000;6845000;15.9;19.6;12.7;14;9731;13.77
Sorvasranta;628871;6846654;Punkaharju;907;19610619;1961;06;19;3625000;6845000;12.6;16.3;10;10;9205;12.78
Sorvasranta;628871;6846654;Punkaharju;907;19610620;1961;06;20;3625000;6845000;12.9;17;9.5;2;14018;9.68
Sorvasranta;628871;6846654;Punkaharju;907;19610621;1961;06;21;3625000;6845000;13.2;18.5;8;1;14368;9.33
Sorvasranta;628871;6846654;Punkaharju;907;19610622;1961;06;22;3625000;6845000;12.7;17.7;9.4;0;10283;10.71
Sorvasranta;628871;6846654;Punkaharju;907;19610623;1961;06;23;3625000;6845000;13.2;16.3;9.6;8;11024;11.22
Sorvasranta;628871;6846654;Punkaharju;907;19610624;1961;06;24;3625000;6845000;12.4;14.4;10.9;2;5910;12.14
Sorvasranta;628871;6846654;Punkaharju;907;19610625;1961;06;25;3625000;6845000;13.6;18.1;9.7;2;10892;11.34
Sorvasranta;628871;6846654;Punkaharju;907;19610626;1961;06;26;3625000;6845000;14.1;18.4;10.3;0;13406;10.87
Sorvasranta;628871;6846654;Punkaharju;907;19610627;1961;06;27;3625000;6845000;15.7;19.8;9.9;1;14189;9.83
Sorvasranta;628871;6846654;Punkaharju;907;19610628;1961;06;28;3625000;6845000;15.7;20.3;12.6;0;8472;15.21
Sorvasranta;628871;6846654;Punkaharju;907;19610629;1961;06;29;3625000;6845000;15;19;11.1;0;13778;9.41
Sorvasranta;628871;6846654;Punkaharju;907;19610630;1961;06;30;3625000;6845000;14.6;17.4;12.8;0;14659;8.74
Sorvasranta;628871;6846654;Punkaharju;907;19610701;1961;07;01;3625000;6845000;15.1;18.3;10.2;0;15609;8.93
Sorvasranta;628871;6846654;Punkaharju;907;19610702;1961;07;02;3625000;6845000;14.4;19.2;8.8;0;8962;11
Sorvasranta;628871;6846654;Punkaharju;907;19610703;1961;07;03;3625000;6845000;18.1;23.4;11.8;0;14479;13.03
Sorvasranta;628871;6846654;Punkaharju;907;19610704;1961;07;04;3625000;6845000;14.5;19.8;12;0;6001;12.53
Sorvasranta;628871;6846654;Punkaharju;907;19610705;1961;07;05;3625000;6845000;14.7;17.9;11.1;0;6943;13.51
Sorvasranta;628871;6846654;Punkaharju;907;19610706;1961;07;06;3625000;6845000;16.1;19.7;11.2;0;16948;10.72
Sorvasranta;628871;6846654;Punkaharju;907;19610707;1961;07;07;3625000;6845000;14.2;17;12.6;0;4647;12.43
Sorvasranta;628871;6846654;Punkaharju;907;19610708;1961;07;08;3625000;6845000;13.8;19.6;7.6;0;13603;10.71
Sorvasranta;628871;6846654;Punkaharju;907;19610709;1961;07;09;3625000;6845000;14.4;18.7;7.8;0;6197;11.42
Sorvasranta;628871;6846654;Punkaharju;907;19610710;1961;07;10;3625000;6845000;15.6;20.5;10.4;0;4772;11.95
Sorvasranta;628871;6846654;Punkaharju;907;19610711;1961;07;11;3625000;6845000;16.5;23.1;8.8;2;13139;13.45
Sorvasranta;628871;6846654;Punkaharju;907;19610712;1961;07;12;3625000;6845000;17.3;21.2;14;6;10780;14.03
Sorvasranta;628871;6846654;Punkaharju;907;19610713;1961;07;13;3625000;6845000;15.8;19.5;13.8;5;6537;16.56
Sorvasranta;628871;6846654;Punkaharju;907;19610714;1961;07;14;3625000;6845000;19;24.1;15.1;0;12469;17.99
Sorvasranta;628871;6846654;Punkaharju;907;19610715;1961;07;15;3625000;6845000;20.7;25.9;15.6;1;12438;18.69
Sorvasranta;628871;6846654;Punkaharju;907;19610716;1961;07;16;3625000;6845000;20.4;25.9;16.3;3;13145;20.05
Sorvasranta;628871;6846654;Punkaharju;907;19610717;1961;07;17;3625000;6845000;18.8;22.6;15.2;0;10255;18.9
Sorvasranta;628871;6846654;Punkaharju;907;19610718;1961;07;18;3625000;6845000;18.5;23.3;13.4;0;10193;16.83
Sorvasranta;628871;6846654;Punkaharju;907;19610719;1961;07;19;3625000;6845000;19.4;24.6;14.7;8;12336;17.4
Sorvasranta;628871;6846654;Punkaharju;907;19610720;1961;07;20;3625000;6845000;20.1;24.4;16.1;0;11710;15.54
Sorvasranta;628871;6846654;Punkaharju;907;19610721;1961;07;21;3625000;6845000;19.2;24.8;13.4;7;5893;18.55
Sorvasranta;628871;6846654;Punkaharju;907;19610722;1961;07;22;3625000;6845000;17.7;21.5;15;0;10765;13.29
Sorvasranta;628871;6846654;Punkaharju;907;19610723;1961;07;23;3625000;6845000;17.8;22.4;12.3;0;9691;15.34
Sorvasranta;628871;6846654;Punkaharju;907;19610724;1961;07;24;3625000;6845000;17.9;23;12.8;0;9435;15.71
Sorvasranta;628871;6846654;Punkaharju;907;19610725;1961;07;25;3625000;6845000;15.8;20.1;13.4;0;10767;12.3
Sorvasranta;628871;6846654;Punkaharju;907;19610726;1961;07;26;3625000;6845000;15.1;19.4;11.6;2;12966;11.55
Sorvasranta;628871;6846654;Punkaharju;907;19610727;1961;07;27;3625000;6845000;14.7;17.8;13.1;7;5004;14.9
Sorvasranta;628871;6846654;Punkaharju;907;19610728;1961;07;28;3625000;6845000;15;18;13.5;4;7647;13.9
Sorvasranta;628871;6846654;Punkaharju;907;19610729;1961;07;29;3625000;6845000;15.4;19.1;13;0;9748;13.22
Sorvasranta;628871;6846654;Punkaharju;907;19610730;1961;07;30;3625000;6845000;16.3;20.5;12.1;0;10475;13.7
Sorvasranta;628871;6846654;Punkaharju;907;19610731;1961;07;31;3625000;6845000;17.4;23;10.6;4;12560;14.67
Sorvasranta;628871;6846654;Punkaharju;907;19610801;1961;08;01;3625000;6845000;19.7;24.7;14.4;2;10034;19.87
Sorvasranta;628871;6846654;Punkaharju;907;19610802;1961;08;02;3625000;6845000;18.4;23;15.9;1;9147;16.59
Sorvasranta;628871;6846654;Punkaharju;907;19610803;1961;08;03;3625000;6845000;17.9;22;14.3;0;10047;15.09
Sorvasranta;628871;6846654;Punkaharju;907;19610804;1961;08;04;3625000;6845000;18;21.8;15.7;0;6018;17.03
